ChfId,ChfProjectCode,PooledFundId,ClstrId,GlbIndicId,GlbIndicType,TgtM,TgtW,TgtB,TgtG,TgtTotal,AchM,AchW,AchB,AchG,AchTotal
25761,CBPF-BFA-23-S-INGO-25761,1,1,77,1,,,,0.2,0.2,,,,0.080182927,0.080182927
25761,CBPF-BFA-23-S-INGO-25761,1,1,29,1,0.045281174,0.020440098,0.082249389,0.05202934,0.2,0.017310513,0.003618582,0.026112469,0.00596577,0.053007335
25771,CBPF-BFA-23-S-INGO-25771,1,1,22,2,,,,,382,0,0,0,0,913
25771,CBPF-BFA-23-S-INGO-25771,1,1,8,2,519,349,934,821,2623,192,35,396,1,624
25776,CBPF-BFA-23-S-INGO-25776,1,1,28,1,,,0.082639885,0.117360115,0.2,,,0.015351506,0.058106169,0.073457676
25776,CBPF-BFA-23-S-INGO-25776,1,1,7,2,405,312,821,47,1585,66,124,183,23,396
25777,CBPF-BFA-23-S-INGO-25777,1,1,13,1,,,,,0.2,,,,,0.018097643
25777,CBPF-BFA-23-S-INGO-25777,1,1,79,2,0.025775978,0.109446694,0.064777328,,0.2,0.01268556,0.021727395,0.021187584,,0.05560054
25777,CBPF-BFA-23-S-INGO-25777,1,1,42,2,0.002380952,,0.111779449,0.085839599,0.2,0.00037594,,0.028446115,0.001253133,0.030075188
25777,CBPF-BFA-23-S-INGO-25777,1,1,44,2,,0.084957521,0.030084958,0.084957521,0.2,,0.021289355,0.008095952,0.022688656,0.052073963
25777,CBPF-BFA-23-S-INGO-25777,1,1,18,2,,,,,0.2,,,,,0.028534031
25777,CBPF-BFA-23-S-INGO-25777,1,1,71,2,,799,762,,1561,0,317,130,0,447
25777,CBPF-BFA-23-S-INGO-25777,1,1,9,2,643,603,,586,1832,107,202,0,160,469
25778,CBPF-BFA-23-S-NGO-25778,1,1,74,1,0.031208499,0.061752988,,0.107038513,0.2,0.003984064,0.022576361,,0.04873838,0.075298805
25778,CBPF-BFA-23-S-NGO-25778,1,1,20,2,,,,,0.2,,,,,0.021834586
25778,CBPF-BFA-23-S-NGO-25778,1,1,59,2,0.0696793,0.043221574,0.050655977,0.036443149,0.2,0.00648688,0.005539359,0.009402332,0.016472303,0.037900875
25778,CBPF-BFA-23-S-NGO-25778,1,1,66,1,340,,785,,1125,104,0,161,0,265
25778,CBPF-BFA-23-S-NGO-25778,1,1,22,1,,,,,913,0,0,0,0,926
25778,CBPF-BFA-23-S-NGO-25778,1,1,34,1,430,462,466,312,1670,86,53,171,85,395
25778,CBPF-BFA-23-S-NGO-25778,1,1,20,2,,,,,0.2,,,,,0.001590348
25778,CBPF-BFA-23-S-NGO-25778,1,1,64,1,,0.2,,,0.2,,0.019047619,,,0.019047619
25778,CBPF-BFA-23-S-NGO-25778,1,1,10,1,694,,475,,1169,249,0,83,0,332
25778,CBPF-BFA-23-S-NGO-25778,1,1,38,2,,278,,,278,0,114,0,0,114
25778,CBPF-BFA-23-S-NGO-25778,1,1,47,1,,176,649,247,1072,0,32,18,7,57
25778,CBPF-BFA-23-S-NGO-25778,1,1,75,1,597,238,357,,1192,211,68,64,0,343
25778,CBPF-BFA-23-S-NGO-25778,1,1,18,1,,,,,0.2,,,,,0.045781309
25778,CBPF-BFA-23-S-NGO-25778,1,1,6,1,,,198,596,794,0,0,20,111,131
25778,CBPF-BFA-23-S-NGO-25778,1,1,13,2,,,,,0.11349481,,,,,0.2
25778,CBPF-BFA-23-S-NGO-25778,1,1,3,1,,0.08537859,,0.11462141,0.2,,0.009660574,,0.04151436,0.051174935
25778,CBPF-BFA-23-S-NGO-25778,1,1,36,2,0.091118077,0.093834901,0.015047022,,0.2,0.017972832,0.014420063,0.007001045,,0.039393939
25778,CBPF-BFA-23-S-NGO-25778,1,1,38,2,,786,,,786,0,162,0,0,162
25778,CBPF-BFA-23-S-NGO-25778,1,1,37,1,0.108729595,,0.091270405,,0.2,0.031653655,,0.041163946,,0.072817601
25778,CBPF-BFA-23-S-NGO-25778,1,1,38,1,,192,,,192,0,65,0,0,65
25778,CBPF-BFA-23-S-NGO-25778,1,1,46,1,,173,67,84,324,0,75,16,30,121
25780,CBPF-BFA-23-S-INGO-25780,1,1,8,1,360,68,755,690,1873,135,14,231,41,421
25780,CBPF-BFA-23-S-INGO-25780,1,1,67,1,,342,776,586,1704,0,15,310,177,502
25782,CBPF-BFA-23-S-INGO-25782,1,1,79,1,0.07075743,0.098370086,0.030872483,,0.2,0.025311601,0.037583893,0.005944391,,0.068839885
25782,CBPF-BFA-23-S-INGO-25782,1,1,36,2,0.09251844,0.101369863,0.006111697,,0.2,0.017913593,0.040674394,0.001475237,,0.060063224
25784,CBPF-BFA-23-S-INGO-25784,1,1,36,1,0.045247657,0.089825971,0.064926372,,0.2,0.001874163,0.033868809,0.009504685,,0.045247657
25784,CBPF-BFA-23-S-INGO-25784,1,1,63,1,0.06164317,0.075255226,0.035585805,0.0275158,0.2,0.003694701,0.024404473,0.015264949,0.0104035,0.053767623
25787,CBPF-SSD-23-R-UN-25787,1,1,12,2,,,,,3654,0,0,0,0,936
25792,CBPF-SSD-23-R-INGO-25792,1,1,19,1,,,,,0.031358885,,,,,0.2
25792,CBPF-SSD-23-R-INGO-25792,1,1,25,1,0.124050633,0.054219409,0.021729958,,0.2,0.053586498,0.024472574,0.000632911,,0.078691983
25793,CBPF-SUD-23-R-INGO-25793,1,1,30,2,200,25,,,225,55,3,0,0,58
25793,CBPF-SUD-23-R-INGO-25793,1,1,11,1,,,,,0.2,,,,,0.042816167
25793,CBPF-SUD-23-R-INGO-25793,1,1,58,1,,0.071707819,0.062242798,0.066049383,0.2,,0.034670782,0.029938272,0.006481481,0.071090535
25793,CBPF-SUD-23-R-INGO-25793,1,1,31,2,0.042770083,,0.093296399,0.063933518,0.2,0.014736842,,0.032132964,0.021274238,0.068144044
25797,CBPF-SSD-23-R-INGO-25797,1,1,23,1,,,,,0.2,,,,,0.080819672
25797,CBPF-SSD-23-R-INGO-25797,1,1,42,2,0.089427609,,0.063299663,0.047272727,0.2,0.032727273,,0.012390572,0.007542088,0.052659933
25797,CBPF-SSD-23-R-INGO-25797,1,1,69,2,0.008639706,0.172610294,0.01875,,0.2,0.001838235,0.040992647,0.002941176,,0.045772059
25801,CBPF-BFA-23-S-INGO-25801,1,1,51,1,638,860,613,606,2717,9,36,112,172,329
25801,CBPF-BFA-23-S-INGO-25801,1,1,55,1,0.132867133,,0.067132867,,0.2,0.041025641,,0.015384615,,0.056410256
25801,CBPF-BFA-23-S-INGO-25801,1,1,61,2,451,989,539,,1979,121,199,117,0,437
25801,CBPF-BFA-23-S-INGO-25801,1,1,45,1,210,,47,13,270,76,0,6,3,85
25801,CBPF-BFA-23-S-INGO-25801,1,1,66,1,265,,45,,310,67,0,18,0,85
25805,CBPF-BFA-23-S-NGO-25805,1,1,17,2,,,,,0.2,,,,,0.031444142
25805,CBPF-BFA-23-S-NGO-25805,1,1,33,2,0.070636364,,0.090181818,0.039181818,0.2,0.025909091,,0.020727273,0.004363636,0.051
25805,CBPF-BFA-23-S-NGO-25805,1,1,8,2,791,316,557,677,2341,383,133,201,118,835
25805,CBPF-BFA-23-S-NGO-25805,1,1,24,2,,,,,0.069656992,,,,,0.2
25805,CBPF-BFA-23-S-NGO-25805,1,1,41,2,0.102333333,,,0.097666667,0.2,0.0085,,,0.0425,0.051
25805,CBPF-BFA-23-S-NGO-25805,1,1,38,2,,712,,,712,0,200,0,0,200
25805,CBPF-BFA-23-S-NGO-25805,1,1,49,1,0.034699349,0.068862505,0.034316354,0.062121792,0.2,0.000689391,0.008349291,0.001761777,0.014553811,0.02535427
25811,CBPF-BFA-23-S-INGO-25811,1,1,29,2,0.005428796,0.053107789,0.074822974,0.066640441,0.2,0.00220299,0.025570417,0.021321794,0.0306845,0.079779701
25811,CBPF-BFA-23-S-INGO-25811,1,1,28,1,,,0.073748723,0.126251277,0.2,,,0.028396323,0.053728294,0.082124617
25811,CBPF-BFA-23-S-INGO-25811,1,1,77,2,,,,0.2,0.2,,,,0.086185567,0.086185567
25811,CBPF-BFA-23-S-INGO-25811,1,1,16,1,,,,,883,0,0,0,0,816
25811,CBPF-BFA-23-S-INGO-25811,1,1,17,2,,,,,0.2,,,,,0.048242731
25811,CBPF-BFA-23-S-INGO-25811,1,1,61,2,221,230,456,,907,89,31,192,0,312
25811,CBPF-BFA-23-S-INGO-25811,1,1,28,2,,,0.124545455,0.075454545,0.2,,,0.016363636,0.007575758,0.023939394
25814,CBPF-BFA-23-S-NGO-25814,1,1,61,1,227,608,875,,1710,44,5,171,0,220
25814,CBPF-BFA-23-S-NGO-25814,1,1,77,1,,,,0.2,0.2,,,,0.060663507,0.060663507
25814,CBPF-BFA-23-S-NGO-25814,1,1,22,1,,,,,1118,0,0,0,0,719
25814,CBPF-BFA-23-S-NGO-25814,1,1,33,1,0.071771218,,0.067527675,0.060701107,0.2,0.03404059,,0.03302583,0.010701107,0.077767528
25814,CBPF-BFA-23-S-NGO-25814,1,1,33,2,0.070084034,,0.05512605,0.074789916,0.2,0.025714286,,0.012268908,0.021176471,0.059159664
25814,CBPF-BFA-23-S-NGO-25814,1,1,32,1,,,259,,259,0,0,61,0,61
25814,CBPF-BFA-23-S-NGO-25814,1,1,4,2,,0.06809816,0.074233129,0.057668712,0.2,,0.021063395,0.018813906,0.001635992,0.041513292
25814,CBPF-BFA-23-S-NGO-25814,1,1,7,1,464,746,505,235,1950,53,307,26,25,411
25820,CBPF-BFA-23-S-INGO-25820,1,1,71,2,,552,556,,1108,0,253,121,0,374
25822,CBPF-SUD-23-R-INGO-25822,1,1,54,2,43,,640,784,1467,5,0,164,303,472
25822,CBPF-SUD-23-R-INGO-25822,1,1,44,2,,0.084040227,0.071797114,0.044162659,0.2,,0.039790118,0.000787057,0.011018802,0.051595977
25822,CBPF-SUD-23-R-INGO-25822,1,1,60,2,0.034836066,,0.079508197,0.085655738,0.2,0.01045082,,0.007991803,0.031557377,0.05
25824,CBPF-SUD-23-R-INGO-25824,1,1,29,2,0.02926337,0.049646821,0.03370333,0.087386478,0.2,0.008577195,0.02431887,0.007063572,0.022704339,0.062663976
25824,CBPF-SUD-23-R-INGO-25824,1,1,23,1,,,,,0.2,,,,,0.052605042
25824,CBPF-SUD-23-R-INGO-25824,1,1,46,2,,955,279,765,1999,0,169,110,160,439
25824,CBPF-SUD-23-R-INGO-25824,1,1,23,2,,,,,0.2,,,,,0.028974359
25829,CBPF-SSD-23-R-INGO-25829,1,1,39,1,116,,319,294,729,10,0,13,112,135
25829,CBPF-SSD-23-R-INGO-25829,1,1,58,1,,0.118648473,0.003508772,0.077842755,0.2,,0.043534763,0.0014295,0.01065627,0.055620533
25830,CBPF-YEM-23-S-INGO-25830,1,1,2,1,,0.2,,,0.2,,0.042105263,,,0.042105263
25830,CBPF-YEM-23-S-INGO-25830,1,1,59,2,0.071485149,0.01960396,0.087326733,0.021584158,0.2,0.015445545,0,0.033960396,0.002871287,0.052277228
25830,CBPF-YEM-23-S-INGO-25830,1,1,14,1,,,,,0.044972067,,,,,0.2
25830,CBPF-YEM-23-S-INGO-25830,1,1,25,2,0.070452156,0.101577287,0.027970557,,0.2,0.031125131,0.043743428,0.007570978,,0.082439537
25831,CBPF-SSD-23-R-NGO-25831,1,1,58,1,,0.112510495,0.067674223,0.019815281,0.2,,0.037951301,0.002350966,0.005037783,0.04534005
25831,CBPF-SSD-23-R-NGO-25831,1,1,19,1,,,,,0.2,,,,,0.043458401
25840,CBPF-YEM-23-S-INGO-25840,1,1,60,1,0.09305638,,0.012106825,0.094836795,0.2,0.012344214,,0.003916914,0.013293769,0.029554896
25840,CBPF-YEM-23-S-INGO-25840,1,1,35,1,244,466,897,,1607,77,3,430,0,510
25846,CBPF-YEM-23-S-INGO-25846,1,1,3,2,,0.078590426,,0.121409574,0.2,,0.017952128,,0.003324468,0.021276596
25846,CBPF-YEM-23-S-INGO-25846,1,1,22,2,,,,,1643,0,0,0,0,834
25846,CBPF-YEM-23-S-INGO-25846,1,1,14,1,,,,,0.2,,,,,0.041923825
25852,CBPF-YEM-23-S-NGO-25852,1,1,62,2,,0.100060864,0.027997565,0.07194157,0.2,,0.014485697,0.000486914,0.022398052,0.037370663
25852,CBPF-YEM-23-S-NGO-25852,1,1,23,2,,,,,0.2,,,,,0.021574642
25852,CBPF-YEM-23-S-NGO-25852,1,1,44,1,,0.174227902,0.009371672,0.016400426,0.2,,0.023855165,0.001064963,0.005324814,0.030244941
25854,CBPF-YEM-23-S-NGO-25854,1,1,27,2,,,29,528,557,0,0,2,66,68
25859,CBPF-YEM-23-S-NGO-25859,1,1,75,1,791,380,144,,1315,26,45,11,0,82
25867,CBPF-YEM-23-S-NGO-25867,1,1,50,2,0.055789927,0.050538097,0.028325441,0.065346535,0.2,0.014291864,0.003013345,0.011192424,0.000516573,0.029014206
25872,CBPF-YEM-23-S-NGO-25872,1,1,77,2,,,,0.2,0.2,,,,0.013504823,0.013504823
25880,CBPF-YEM-23-S-NGO-25880,1,1,69,1,0.061317568,0.063006757,0.075675676,,0.2,0.027280405,0.004307432,0.007347973,,0.038935811
25880,CBPF-YEM-23-S-NGO-25880,1,1,13,2,,,,,0.2,,,,,0.058457249
25880,CBPF-YEM-23-S-NGO-25880,1,1,63,2,0.052342761,0.027859856,0.050063318,0.069734065,0.2,0.024482904,0.011734909,0.000759814,0.018826509,0.055804137
25880,CBPF-YEM-23-S-NGO-25880,1,1,58,2,,0.073092369,0.065327979,0.061579652,0.2,,0.020348059,0.002409639,0.017670683,0.04042838
25880,CBPF-YEM-23-S-NGO-25880,1,1,39,1,144,,532,308,984,56,0,187,112,355
25889,CBPF-NER-23-S-NGO-25889,1,1,37,1,0.043943191,,0.156056809,,0.2,0.011528822,,0.069340017,,0.080868839
25890,CBPF-YEM-23-S-NGO-25890,1,1,47,2,,96,426,263,785,0,20,170,38,228
25894,CBPF-NER-23-S-NGO-25894,1,1,75,2,958,447,807,,2212,130,72,362,0,564
25895,CBPF-NER-23-S-NGO-25895,1,1,24,1,,,,,0.2,,,,,0.074172185
25903,CBPF-YEM-23-S-NGO-25903,1,1,26,2,769,609,858,998,3234,25,26,337,275,663
25903,CBPF-YEM-23-S-NGO-25903,1,1,72,1,0.066282676,0.087284005,,0.046433319,0.2,0.010367745,0.001063358,,0.016925122,0.028356225
25907,CBPF-NER-23-S-INGO-25907,1,1,72,1,0.007462687,0.087126866,,0.105410448,0.2,0.001492537,0.008768657,,0.05,0.060261194
25907,CBPF-NER-23-S-INGO-25907,1,1,77,1,,,,0.2,0.2,,,,0.089197861,0.089197861
25907,CBPF-NER-23-S-INGO-25907,1,1,19,2,,,,,0.2,,,,,0.111683643
25907,CBPF-NER-23-S-INGO-25907,1,1,35,1,500,621,298,,1419,176,6,111,0,293
25907,CBPF-NER-23-S-INGO-25907,1,1,67,1,,163,963,332,1458,0,69,478,2,549
25910,CBPF-NER-23-S-INGO-25910,1,1,26,1,561,605,92,750,2008,168,213,28,66,475
25910,CBPF-NER-23-S-INGO-25910,1,1,58,1,,0.043486974,0.063126253,0.093386774,0.2,,0.004509018,0.010621242,0.004308617,0.019438878
25910,CBPF-NER-23-S-INGO-25910,1,1,47,2,,765,211,758,1734,0,62,10,134,206
25910,CBPF-NER-23-S-INGO-25910,1,1,18,1,,,,,0.2,,,,,0.177816901
25910,CBPF-NER-23-S-INGO-25910,1,1,71,1,,510,214,,724,0,66,99,0,165
25910,CBPF-NER-23-S-INGO-25910,1,1,40,2,0.2,,,,0.2,0.021052632,,,,0.021052632
25926,CBPF-NER-23-S-INGO-25926,1,1,75,2,122,73,493,,688,8,19,152,0,179
25926,CBPF-NER-23-S-INGO-25926,1,1,43,2,330,40,665,374,1409,59,12,65,101,237
25926,CBPF-NER-23-S-INGO-25926,1,1,30,1,486,795,,,1281,228,312,0,0,540
25926,CBPF-NER-23-S-INGO-25926,1,1,7,1,108,936,713,177,1934,35,46,279,46,406
25928,CBPF-NER-23-S-INGO-25928,1,1,19,1,,,,,0.2,,,,,0.04415117
25934,CBPF-NER-23-S-INGO-25934,1,1,41,1,0.076172608,,,0.123827392,0.2,0.025641026,,,0.027517198,0.053158224
25934,CBPF-NER-23-S-INGO-25934,1,1,13,1,,,,,0.2,,,,,0.049954914
25936,CBPF-NER-23-S-NGO-25936,1,1,73,2,0.019180088,0.06749634,0.070644217,0.042679356,0.2,0.001464129,0.003806735,0.026354319,0.005490483,0.037115666
25936,CBPF-NER-23-S-NGO-25936,1,1,74,1,0.094306569,0.015085158,,0.090608273,0.2,0.041946472,0.000681265,,0.020340633,0.06296837
25936,CBPF-NER-23-S-NGO-25936,1,1,74,2,0.047946354,0.013579212,,0.138474434,0.2,0.004191115,0.001341157,,0.048113998,0.05364627
25941,CBPF-NER-23-S-INGO-25941,1,1,11,1,,,,,0.2,,,,,0.069628951
25941,CBPF-NER-23-S-INGO-25941,1,1,73,2,0.092611336,0.035222672,0.034311741,0.037854251,0.2,0.020242915,0.012246964,0.006578947,0.008603239,0.047672065
25941,CBPF-NER-23-S-INGO-25941,1,1,78,2,927,17,848,905,2697,87,5,2,433,527
25941,CBPF-NER-23-S-INGO-25941,1,1,55,1,0.067005076,,0.132994924,,0.2,0.004737733,,0.059052453,,0.063790186
25941,CBPF-NER-23-S-INGO-25941,1,1,76,1,745,347,924,,2016,205,132,327,0,664
25941,CBPF-NER-23-S-INGO-25941,1,1,9,1,133,294,,473,900,53,109,0,119,281
25941,CBPF-NER-23-S-INGO-25941,1,1,51,2,288,608,694,395,1985,55,274,215,64,608
25941,CBPF-NER-23-S-INGO-25941,1,1,62,1,,0.055449483,0.071201273,0.073349244,0.2,,0.004455052,0.000636436,0.019490851,0.024582339
25941,CBPF-NER-23-S-INGO-25941,1,1,17,2,,,,,0.2,,,,,0.043306636
25941,CBPF-NER-23-S-INGO-25941,1,1,44,2,,0.097319347,0.079487179,0.023193473,0.2,,0.012354312,0.008624709,0.011305361,0.032284382
25941,CBPF-NER-23-S-INGO-25941,1,1,21,2,,,,,0.2,,,,,0.056329588
25941,CBPF-NER-23-S-INGO-25941,1,1,45,1,848,,402,802,2052,252,0,19,173,444
25945,CBPF-YEM-23-S-NGO-25945,1,1,29,1,0.079700655,0.069036483,0.031150608,0.020112254,0.2,0.010570627,0.023292797,0.000280636,0.000187091,0.034331151
25947,CBPF-YEM-23-S-NGO-25947,1,1,55,1,0.064935065,,0.135064935,,0.2,0.002077922,,0.036017316,,0.038095238
25956,CBPF-NER-23-S-INGO-25956,1,1,49,1,0.024787535,0.080878187,0.037818697,0.056515581,0.2,0.006090652,0.004107649,0.012889518,0.017280453,0.040368272
25956,CBPF-NER-23-S-INGO-25956,1,1,47,1,,304,676,833,1813,0,95,231,153,479
25956,CBPF-NER-23-S-INGO-25956,1,1,63,2,0.027192205,0.076439327,0.062533215,0.033835252,0.2,0.003454384,0.031620903,0.029052259,0.014260407,0.078387954
25969,CBPF-YEM-23-S-NGO-25969,1,1,67,1,,717,687,194,1598,0,55,261,23,339
25969,CBPF-YEM-23-S-NGO-25969,1,1,24,2,,,,,0.2,,,,,0.012739572
25969,CBPF-YEM-23-S-NGO-25969,1,1,75,2,395,433,983,,1811,154,87,456,0,697
25969,CBPF-YEM-23-S-NGO-25969,1,1,21,2,,,,,0.2,,,,,0.048477263
25969,CBPF-YEM-23-S-NGO-25969,1,1,25,1,0.031385006,0.049428208,0.119186785,,0.2,0.000762389,0.000635324,0.015120712,,0.016518424
25969,CBPF-YEM-23-S-NGO-25969,1,1,47,2,,374,50,163,587,0,7,20,33,60
25969,CBPF-YEM-23-S-NGO-25969,1,1,22,1,,,,,2125,0,0,0,0,682
25969,CBPF-YEM-23-S-NGO-25969,1,1,64,2,,0.2,,,0.2,,0.011668373,,,0.011668373
25969,CBPF-YEM-23-S-NGO-25969,1,1,43,1,757,707,369,96,1929,33,119,65,3,220
25969,CBPF-YEM-23-S-NGO-25969,1,1,26,1,258,238,287,855,1638,66,86,119,23,294
25972,CBPF-YEM-23-S-NGO-25972,1,1,17,1,,,,,0.113995485,,,,,0.2
26041,CBPF-DRC-23-R-NGO-26041,1,1,53,1,,,,,0.2,,,,,0.048862803
26041,CBPF-DRC-23-R-NGO-26041,1,1,20,2,,,,,0.2,,,,,0.095009242
26041,CBPF-DRC-23-R-NGO-26041,1,1,66,2,99,,607,,706,18,0,228,0,246
26045,CBPF-DRC-23-R-INGO-26045,1,1,63,2,0.01079235,0.079781421,0.068442623,0.040983607,0.2,0.000546448,0.016939891,0.022814208,0.012568306,0.052868852
26045,CBPF-DRC-23-R-INGO-26045,1,1,59,2,0.057673267,0.038056931,0.044059406,0.060210396,0.2,0.02654703,0.009282178,0.016460396,0.004084158,0.056373762
26045,CBPF-DRC-23-R-INGO-26045,1,1,53,2,,,,,0.2,,,,,0.063362832
26045,CBPF-DRC-23-R-INGO-26045,1,1,41,2,0.131196054,,,0.068803946,0.2,0.040443896,,,0.01701603,0.057459926
26045,CBPF-DRC-23-R-INGO-26045,1,1,75,1,118,607,756,,1481,6,228,306,0,540
26046,CBPF-SYR-23-R-UN-26046,1,1,62,2,,0.05314554,0.056150235,0.090704225,0.2,,0.015586854,0.002816901,0.043943662,0.062347418
26046,CBPF-SYR-23-R-UN-26046,1,1,64,1,,0.2,,,0.2,,0.02464455,,,0.02464455
26047,CBPF-DRC-23-R-NGO-26047,1,1,13,2,,,,,0.2,,,,,0.026287099
26047,CBPF-DRC-23-R-NGO-26047,1,1,43,2,978,350,116,623,2067,40,39,37,271,387
26047,CBPF-DRC-23-R-NGO-26047,1,1,74,1,0.023914824,0.075839476,,0.1002457,0.2,0.008190008,0.015888616,,0.034561835,0.058640459
26047,CBPF-DRC-23-R-NGO-26047,1,1,38,2,,779,,,779,0,250,0,0,250
26047,CBPF-DRC-23-R-NGO-26047,1,1,16,2,,,,,3881,0,0,0,0,885
26047,CBPF-DRC-23-R-NGO-26047,1,1,61,2,255,672,495,,1422,122,113,8,0,243
26049,CBPF-MLI-23-S-INGO-26049,1,1,16,1,,,,,3581,0,0,0,0,513
26049,CBPF-MLI-23-S-INGO-26049,1,1,66,2,377,,585,,962,72,0,152,0,224
26049,CBPF-MLI-23-S-INGO-26049,1,1,6,1,,,58,394,452,0,0,8,148,156
26049,CBPF-MLI-23-S-INGO-26049,1,1,36,2,0.010130246,0.124457308,0.065412446,,0.2,0.001157742,0.032706223,0.021128799,,0.054992764
26049,CBPF-MLI-23-S-INGO-26049,1,1,27,2,,,375,603,978,0,0,7,178,185
26049,CBPF-MLI-23-S-INGO-26049,1,1,48,1,0.065381968,,0.134618032,,0.2,0.014590502,,0.002477632,,0.017068135
26049,CBPF-MLI-23-S-INGO-26049,1,1,43,1,438,520,452,970,2380,39,66,192,258,555
26050,CBPF-MLI-23-S-INGO-26050,1,1,74,1,0.107952286,0.032803181,,0.059244533,0.2,0.039363817,0.006560636,,0.011928429,0.057852883
26050,CBPF-MLI-23-S-INGO-26050,1,1,68,1,679,307,,,986,205,126,0,0,331
26050,CBPF-MLI-23-S-INGO-26050,1,1,6,2,,,561,67,628,0,0,71,17,88
26051,CBPF-MLI-23-S-INGO-26051,1,1,49,2,0.055388635,0.055192685,0.034487263,0.054931417,0.2,0.013651208,0.000261267,0.016133246,0.014239059,0.044284781
26051,CBPF-MLI-23-S-INGO-26051,1,1,31,2,0.071782178,,0.03799505,0.090222772,0.2,0.033910891,,0.0125,0.018316832,0.064727723
26052,CBPF-MLI-23-S-INGO-26052,1,1,18,1,,,,,0.2,,,,,0.153582888
26052,CBPF-MLI-23-S-INGO-26052,1,1,71,1,,472,606,,1078,0,150,50,0,200
26052,CBPF-MLI-23-S-INGO-26052,1,1,1,1,0.051549509,0.141345427,0.007105064,,0.2,0.001209373,0.047014361,0.002418745,,0.050642479
26052,CBPF-MLI-23-S-INGO-26052,1,1,29,1,0.070247046,0.044396706,0.022198353,0.063157895,0.2,0.026638024,0.010383101,0.007948443,0.020909416,0.065878983
26052,CBPF-MLI-23-S-INGO-26052,1,1,47,1,,342,17,889,1248,0,26,5,60,91
26052,CBPF-MLI-23-S-INGO-26052,1,1,44,1,,0.043128964,0.051691332,0.105179704,0.2,,0.000422833,0.003276956,0.046194503,0.049894292
26056,CBPF-MLI-23-S-INGO-26056,1,1,56,2,,0.070566502,0.069704433,0.059729064,0.2,,0.011945813,0.006157635,0.020197044,0.038300493
26056,CBPF-MLI-23-S-INGO-26056,1,1,23,1,,,,,0.2,,,,,0.012010444
26056,CBPF-MLI-23-S-INGO-26056,1,1,65,2,0.065079365,0.022222222,,0.112698413,0.2,0.030725624,0.003854875,,0.018027211,0.05260771
26056,CBPF-MLI-23-S-INGO-26056,1,1,68,2,679,848,,,1527,102,123,0,0,225
26056,CBPF-MLI-23-S-INGO-26056,1,1,54,2,503,,601,427,1531,60,0,194,29,283
26056,CBPF-MLI-23-S-INGO-26056,1,1,61,1,650,368,173,,1191,38,130,21,0,189
26056,CBPF-MLI-23-S-INGO-26056,1,1,52,1,,490,279,907,1676,0,97,118,247,462
26056,CBPF-MLI-23-S-INGO-26056,1,1,32,2,,,957,,957,0,0,419,0,419
26066,CBPF-MLI-23-S-INGO-26066,1,1,40,1,0.2,,,,0.2,0.004136505,,,,0.004136505
26073,CBPF-MLI-23-S-INGO-26073,1,1,22,1,,,,,3910,0,0,0,0,311
26078,CBPF-MLI-23-S-INGO-26078,1,1,9,1,551,843,,111,1505,265,18,0,15,298
26078,CBPF-MLI-23-S-INGO-26078,1,1,18,1,,,,,0.2,,,,,0.083966942
26090,CBPF-DRC-23-R-NGO-26090,1,1,9,1,248,472,,609,1329,40,156,0,216,412
26090,CBPF-DRC-23-R-NGO-26090,1,1,61,2,150,811,829,,1790,38,380,58,0,476
26090,CBPF-DRC-23-R-NGO-26090,1,1,30,2,758,895,,,1653,186,404,0,0,590
26090,CBPF-DRC-23-R-NGO-26090,1,1,24,1,,,,,0.181168831,,,,,0.2
26090,CBPF-DRC-23-R-NGO-26090,1,1,28,2,,,0.097359736,0.102640264,0.2,,,0.029537954,0.048679868,0.078217822
26090,CBPF-DRC-23-R-NGO-26090,1,1,25,1,0.140387481,0.055439642,0.004172876,,0.2,0.000894188,0.020566319,0,,0.021460507
26090,CBPF-DRC-23-R-NGO-26090,1,1,64,2,,0.2,,,0.2,,0.031043257,,,0.031043257
26090,CBPF-DRC-23-R-NGO-26090,1,1,32,1,,,452,,452,0,0,86,0,86
26090,CBPF-DRC-23-R-NGO-26090,1,1,62,2,,0.076456504,0.111572227,0.011971269,0.2,,0.036392658,0.011173184,0.005746209,0.053312051
26090,CBPF-DRC-23-R-NGO-26090,1,1,52,2,,369,106,841,1316,0,122,2,230,354
26090,CBPF-DRC-23-R-NGO-26090,1,1,17,1,,,,,0.2,,,,,0.092091717
26090,CBPF-DRC-23-R-NGO-26090,1,1,16,2,,,,,3098,0,0,0,0,57
26094,CBPF-MLI-23-S-NGO-26094,1,1,51,1,536,562,888,602,2588,251,96,388,61,796
26123,CBPF-DRC-23-R-INGO-26123,1,1,59,1,0.066265664,0.091929825,0.038095238,0.003709273,0.2,0.024561404,0.040100251,0.007418546,0.000902256,0.072982456
26123,CBPF-DRC-23-R-INGO-26123,1,1,37,2,0.035951134,,0.164048866,,0.2,0.015706806,,0.07399651,,0.089703316
26123,CBPF-DRC-23-R-INGO-26123,1,1,31,2,0.115180266,,0.033017078,0.051802657,0.2,0.023908918,,0.014990512,0.009108159,0.04800759
26123,CBPF-DRC-23-R-INGO-26123,1,1,2,1,,0.2,,,0.2,,0.084210526,,,0.084210526
26123,CBPF-DRC-23-R-INGO-26123,1,1,24,1,,,,,0.2,,,,,0.0165
26123,CBPF-DRC-23-R-INGO-26123,1,1,18,2,,,,,0.2,,,,,0.036352836
