PooledFundId,CHFId,ChfProjectCode,OrganizationTypeId,AllocationYear,CVATypeId,ClusterId,PeopleTargeted,TransferAmount,PeopleReached,TotalAmtTransferred
59,25701,CBPF-MM-23-R-NGO-25701,1,2023,2,53,4100,85330,4211,44847
59,25707,CBPF-MM-23-R-NGO-25707,1,2023,2,53,550,55000,720,0
59,26854,CBPF-MM-23-S-NGO-26854,1,2023,1,46,630,25822,315,7125
59,26854,CBPF-MM-23-S-NGO-26854,1,2023,2,47,16198,86927,0,0
59,26854,CBPF-MM-23-S-NGO-26854,1,2023,2,49,1363,63640,1086,24222
59,26855,CBPF-MM-23-S-INGO-26855,2,2023,2,48,121,9190,0,0
59,26855,CBPF-MM-23-S-INGO-26855,2,2023,2,47,521,10476,0,0
59,26857,CBPF-MM-23-S-INGO-26857,2,2023,3,49,3160,35997,0,0
59,26857,CBPF-MM-23-S-INGO-26857,2,2023,3,49,420,1507,0,0
59,26859,CBPF-MM-23-S-INGO-26859,2,2023,2,48,165,11786,0,0
59,26859,CBPF-MM-23-S-INGO-26859,2,2023,2,45,2500,8571,0,0
59,26864,CBPF-MM-23-S-INGO-26864,2,2023,2,45,6579,92323,1100,13577
59,26864,CBPF-MM-23-S-INGO-26864,2,2023,2,47,6200,214182,0,0
59,26864,CBPF-MM-23-S-INGO-26864,2,2023,2,49,6000,194326,1100,18333
59,26871,CBPF-MM-23-S-INGO-26871,2,2023,4,48,80,2400,0,0
59,26884,CBPF-MM-23-S-INGO-26884,2,2023,2,49,4570,124316,2916,34807
59,26884,CBPF-MM-23-S-INGO-26884,2,2023,2,47,7065,39021,0,0
59,26884,CBPF-MM-23-S-INGO-26884,2,2023,2,46,75,9000,21,2273
59,26891,CBPF-MM-23-S-NGO-26891,1,2023,3,47,1025,19524,0,0
59,26891,CBPF-MM-23-S-NGO-26891,1,2023,3,46,16848,68286,0,0
59,26891,CBPF-MM-23-S-NGO-26891,1,2023,3,48,780,76190,0,0
59,26891,CBPF-MM-23-S-NGO-26891,1,2023,3,49,14400,222433,0,0
59,26892,CBPF-MM-23-S-NGO-26892,1,2023,3,49,1450,77143,0,0
59,26892,CBPF-MM-23-S-NGO-26892,1,2023,3,48,102,8571,0,0
59,26892,CBPF-MM-23-S-NGO-26892,1,2023,3,46,1189,56643,,0
59,26892,CBPF-MM-23-S-NGO-26892,1,2023,3,47,3600,34286,0,0
59,26892,CBPF-MM-23-S-NGO-26892,1,2023,3,45,720,12143,0,0
59,26893,CBPF-MM-23-S-INGO-26893,2,2023,2,48,200,9200,0,0
59,26893,CBPF-MM-23-S-INGO-26893,2,2023,2,48,200,9200,0,0
59,26893,CBPF-MM-23-S-INGO-26893,2,2023,2,47,2500,54500,0,0
59,26909,CBPF-MM-23-S-INGO-26909,2,2023,2,47,12962,167082,0,0
59,26909,CBPF-MM-23-S-INGO-26909,2,2023,2,48,350,14200,0,0
59,26917,CBPF-MM-23-S-INGO-26917,2,2023,1,49,2514,132230,0,0
59,26917,CBPF-MM-23-S-INGO-26917,2,2023,1,47,4620,43309,0,0
59,26917,CBPF-MM-23-S-INGO-26917,2,2023,1,45,457,7857,0,0
59,26918,CBPF-MM-23-S-INGO-26918,2,2023,2,45,13450,170000,0,0
59,26918,CBPF-MM-23-S-INGO-26918,2,2023,2,47,4419,29112,0,0
59,26918,CBPF-MM-23-S-INGO-26918,2,2023,2,49,9057,109906,4938,35000
59,26918,CBPF-MM-23-S-INGO-26918,2,2023,1,49,6485,295382,0,0
59,26918,CBPF-MM-23-S-INGO-26918,2,2023,2,51,250,5620,0,0
59,26921,CBPF-MM-23-S-NGO-26921,1,2023,2,49,12000,360000,0,0
59,26936,CBPF-MM-23-S-INGO-26936,2,2023,1,49,1119,22380,0,0
59,26936,CBPF-MM-23-S-INGO-26936,2,2023,2,46,40,8000,0,0
59,26937,CBPF-MM-23-S-NGO-26937,1,2023,1,49,20505,366320,0,0
59,26937,CBPF-MM-23-S-NGO-26937,1,2023,2,47,20505,366320,0,0
59,26949,CBPF-MM-23-S-NGO-26949,1,2023,2,49,1042,32638,2344,27746
59,26950,CBPF-MM-23-S-NGO-26950,1,2023,2,48,48,6857,9,1128
59,26950,CBPF-MM-23-S-NGO-26950,1,2023,2,49,1589,17034,1725,13815
59,26950,CBPF-MM-23-S-NGO-26950,1,2023,2,46,140,10080,113,4285
59,26961,CBPF-MM-23-S-NGO-26961,1,2023,2,47,500,31268,0,0
59,26961,CBPF-MM-23-S-NGO-26961,1,2023,2,45,500,26786,0,0
59,26961,CBPF-MM-23-S-NGO-26961,1,2023,2,49,7000,27300,0,0
59,26961,CBPF-MM-23-S-NGO-26961,1,2023,2,53,50,35714,0,0
59,26975,CBPF-MM-23-S-UN-26975,3,2023,3,51,500,7563,0,0
59,26978,CBPF-MM-23-S-INGO-26978,2,2023,1,49,5690,85459,0,0
59,26978,CBPF-MM-23-S-INGO-26978,2,2023,2,49,170,12500,0,0
59,26978,CBPF-MM-23-S-INGO-26978,2,2023,1,49,3606,66300,0,0
59,26978,CBPF-MM-23-S-INGO-26978,2,2023,1,45,3568,14280,1351,1265
59,26978,CBPF-MM-23-S-INGO-26978,2,2023,1,47,3568,21420,1351,3931
59,26980,CBPF-MM-23-S-INGO-26980,2,2023,1,47,40,1905,0,0
59,26980,CBPF-MM-23-S-INGO-26980,2,2023,1,51,49,357148,0,0
59,26980,CBPF-MM-23-S-INGO-26980,2,2023,1,53,40,1905,0,0
59,26980,CBPF-MM-23-S-INGO-26980,2,2023,1,48,40,9524,0,0
59,27003,CBPF-MM-23-S-INGO-27003,2,2023,1,49,2400,48000,0,0
59,27003,CBPF-MM-23-S-INGO-27003,2,2023,2,46,100,20000,0,0
59,27004,CBPF-MM-23-S-INGO-27004,2,2023,2,47,9495,64592,5178,28767
59,27004,CBPF-MM-23-S-INGO-27004,2,2023,2,49,1366,41816,1366,11383
59,27007,CBPF-MM-23-S-NGO-27007,1,2023,3,45,52,2080,0,0
59,27008,CBPF-MM-23-R-INGO-27008,2,2023,3,48,441,83648,466,71129
59,27008,CBPF-MM-23-R-INGO-27008,2,2023,3,48,3410,16437,4732,14468
59,27008,CBPF-MM-23-R-INGO-27008,2,2023,4,48,3410,32122,5945,39221
59,27010,CBPF-MM-23-S-INGO-27010,2,2023,3,53,90,4500,0,0
59,27011,CBPF-MM-23-S-INGO-27011,2,2023,4,48,48,1920,0,0
59,27013,CBPF-MM-23-S-INGO-27013,2,2023,2,48,30,10204,6,789
59,27013,CBPF-MM-23-S-INGO-27013,2,2023,2,47,10,250,0,0
59,27013,CBPF-MM-23-S-INGO-27013,2,2023,2,46,25,3232,0,0
59,27014,CBPF-MM-23-S-NGO-27014,1,2023,3,46,10,1429,13,896
59,27015,CBPF-MM-23-S-INGO-27015,2,2023,1,47,35722,48269,0,0
59,27015,CBPF-MM-23-S-INGO-27015,2,2023,1,45,35722,96538,0,0
59,27015,CBPF-MM-23-S-INGO-27015,2,2023,1,49,35722,337885,0,0
59,27017,CBPF-MM-23-S-INGO-27017,2,2023,1,49,1000,48429,0,0
59,27629,CBPF-MM-24-S-UN-27629,3,2024,1,46,2600,457199,0,0
59,27682,CBPF-MM-24-S-INGO-27682,2,2024,1,46,480,197920,0,0
59,27738,CBPF-MM-24-S-INGO-27738,2,2024,2,46,60,18000,0,0
59,27738,CBPF-MM-24-S-INGO-27738,2,2024,1,46,22,6600,0,0
59,27738,CBPF-MM-24-S-INGO-27738,2,2024,1,46,186,42040,0,0
59,27833,CBPF-MM-24-R-INGO-27833,2,2024,2,45,2530,198000,405,101878
59,27833,CBPF-MM-24-R-INGO-27833,2,2024,2,49,13402,402000,7971,101878
59,27837,CBPF-MM-24-R-INGO-27837,2,2024,3,45,473,17094,0,0
59,27837,CBPF-MM-24-R-INGO-27837,2,2024,2,49,9755,96936,4980,50728
59,27837,CBPF-MM-24-R-INGO-27837,2,2024,3,49,946,112100,301,36279
59,27837,CBPF-MM-24-R-INGO-27837,2,2024,3,47,497,17365,0,0
59,27837,CBPF-MM-24-R-INGO-27837,2,2024,3,47,236,9834,0,0
59,27837,CBPF-MM-24-R-INGO-27837,2,2024,3,47,231,32256,0,0
59,27840,CBPF-MM-24-R-NGO-27840,1,2024,2,45,20000,226006,0,0
59,27840,CBPF-MM-24-R-NGO-27840,1,2024,2,47,7360,183500,0,0
59,27856,CBPF-MM-24-R-INGO-27856,2,2024,2,47,3993,120620,476,0
59,27856,CBPF-MM-24-R-INGO-27856,2,2024,2,45,10584,44982,0,0
59,32647,CBPF-MM-24-S-INGO-32647,2,2024,2,45,14178,52358,0,0
59,32647,CBPF-MM-24-S-INGO-32647,2,2024,2,47,6912,69336,0,0
59,32647,CBPF-MM-24-S-INGO-32647,2,2024,2,46,95,28667,0,0
59,32647,CBPF-MM-24-S-INGO-32647,2,2024,2,51,534,29341,0,0
59,32648,CBPF-MM-24-S-INGO-32648,2,2024,2,49,438,492752,0,0
59,32648,CBPF-MM-24-S-INGO-32648,2,2024,2,47,1099,17684,0,0
59,32649,CBPF-MM-24-S-INGO-32649,2,2024,2,49,5000,100000,0,0
59,32651,CBPF-MM-24-S-NGO-32651,1,2024,4,48,100,5742,0,0
59,32651,CBPF-MM-24-S-NGO-32651,1,2024,2,47,300,37098,0,0
59,32651,CBPF-MM-24-S-NGO-32651,1,2024,2,47,10756,111351,0,0
59,32651,CBPF-MM-24-S-NGO-32651,1,2024,2,46,80,6857,0,0
59,32651,CBPF-MM-24-S-NGO-32651,1,2024,2,46,23,1971,0,0
59,32652,CBPF-MM-24-S-NGO-32652,1,2024,2,47,840,17421,0,0
59,32652,CBPF-MM-24-S-NGO-32652,1,2024,2,45,506,5714,0,0
59,32652,CBPF-MM-24-S-NGO-32652,1,2024,2,49,1000,10860,0,0
59,32652,CBPF-MM-24-S-NGO-32652,1,2024,2,48,60,6857,4,282
59,32653,CBPF-MM-24-S-NGO-32653,1,2024,2,49,4154,19857,0,0
59,32653,CBPF-MM-24-S-NGO-32653,1,2024,2,45,695,17938,0,0
59,32653,CBPF-MM-24-S-NGO-32653,1,2024,2,47,5822,46290,0,0
59,32653,CBPF-MM-24-S-NGO-32653,1,2024,2,47,1576,35280,0,0
59,32653,CBPF-MM-24-S-NGO-32653,1,2024,1,46,10,1429,0,0
59,32653,CBPF-MM-24-S-NGO-32653,1,2024,2,46,1352,32686,0,0
59,32655,CBPF-MM-24-S-NGO-32655,1,2024,2,47,9855,130609,0,0
59,32655,CBPF-MM-24-S-NGO-32655,1,2024,2,46,1221,19475,0,0
59,32655,CBPF-MM-24-S-NGO-32655,1,2024,1,46,2358,33578,0,0
59,32655,CBPF-MM-24-S-NGO-32655,1,2024,2,45,14958,79660,0,0
59,32655,CBPF-MM-24-S-NGO-32655,1,2024,2,49,5103,130840,0,0
59,32655,CBPF-MM-24-S-NGO-32655,1,2024,2,48,15058,52464,0,0
59,32656,CBPF-MM-24-S-NGO-32656,1,2024,2,49,5514,16881,606,1750
59,32656,CBPF-MM-24-S-NGO-32656,1,2024,2,48,60,8547,7,1816
59,32656,CBPF-MM-24-S-NGO-32656,1,2024,2,45,1800,24678,0,0
59,32656,CBPF-MM-24-S-NGO-32656,1,2024,2,46,250,14135,0,0
59,32657,CBPF-MM-24-S-INGO-32657,2,2024,2,47,1905,23036,0,0
59,32657,CBPF-MM-24-S-INGO-32657,2,2024,3,48,1905,5715,190,454
59,32658,CBPF-MM-24-S-INGO-32658,2,2024,1,49,14190,172788,0,0
59,32658,CBPF-MM-24-S-INGO-32658,2,2024,1,47,14190,167706,0,0
59,32658,CBPF-MM-24-S-INGO-32658,2,2024,1,45,14190,167706,0,0
59,32659,CBPF-MM-24-S-INGO-32659,2,2024,1,45,18580,219593,0,0
59,32659,CBPF-MM-24-S-INGO-32659,2,2024,1,47,18580,219593,0,0
59,32659,CBPF-MM-24-S-INGO-32659,2,2024,1,49,18580,226248,0,0
59,32660,CBPF-MM-24-S-INGO-32660,2,2024,4,49,1000,30000,0,0
59,32661,CBPF-MM-24-S-INGO-32661,2,2024,2,49,2445,31922,671,8689
59,32661,CBPF-MM-24-S-INGO-32661,2,2024,2,47,6354,28498,3809,16163
59,32661,CBPF-MM-24-S-INGO-32661,2,2024,2,47,3096,12866,3283,12265
59,32661,CBPF-MM-24-S-INGO-32661,2,2024,2,46,70,2991,0,0
59,32661,CBPF-MM-24-S-INGO-32661,2,2024,2,45,8838,66664,6903,26615
59,32662,CBPF-MM-24-S-NGO-32662,1,2024,2,45,5692,60654,0,0
59,32662,CBPF-MM-24-S-NGO-32662,1,2024,2,46,150,34375,0,0
59,32662,CBPF-MM-24-S-NGO-32662,1,2024,2,47,2000,10313,0,0
59,32662,CBPF-MM-24-S-NGO-32662,1,2024,2,47,7126,71500,0,0
59,32662,CBPF-MM-24-S-NGO-32662,1,2024,2,49,2635,25257,0,0
59,32664,CBPF-MM-24-S-NGO-32664,1,2024,2,49,6510,80984,0,0
59,32664,CBPF-MM-24-S-NGO-32664,1,2024,2,51,60,4240,0,0
59,32664,CBPF-MM-24-S-NGO-32664,1,2024,2,51,597,27002,0,0
59,32664,CBPF-MM-24-S-NGO-32664,1,2024,2,51,500,22615,0,0
59,32664,CBPF-MM-24-S-NGO-32664,1,2024,2,51,100,4523,0,0
59,32664,CBPF-MM-24-S-NGO-32664,1,2024,1,47,50,4240,0,0
59,32664,CBPF-MM-24-S-NGO-32664,1,2024,2,47,11457,47339,0,0
59,32664,CBPF-MM-24-S-NGO-32664,1,2024,2,46,100,7067,0,0
59,32664,CBPF-MM-24-S-NGO-32664,1,2024,2,46,50,3534,0,0
59,32664,CBPF-MM-24-S-NGO-32664,1,2024,2,46,100,7067,0,0
59,32664,CBPF-MM-24-S-NGO-32664,1,2024,2,46,300,42402,0,0
59,32664,CBPF-MM-24-S-NGO-32664,1,2024,2,46,100,7067,0,0
59,32664,CBPF-MM-24-S-NGO-32664,1,2024,2,46,1391,78647,0,0
59,32664,CBPF-MM-24-S-NGO-32664,1,2024,2,46,50,2827,0,0
59,32664,CBPF-MM-24-S-NGO-32664,1,2024,2,45,6496,59981,0,0
59,32665,CBPF-MM-24-S-INGO-32665,2,2024,1,46,175,4900,0,0
59,32665,CBPF-MM-24-S-INGO-32665,2,2024,2,47,20378,87586,0,0
59,32665,CBPF-MM-24-S-INGO-32665,2,2024,2,48,770,21937,0,0
59,32665,CBPF-MM-24-S-INGO-32665,2,2024,3,48,979,34935,0,0
59,32666,CBPF-MM-24-S-NGO-32666,1,2024,1,46,200,20000,0,0
59,32671,CBPF-MM-24-S-INGO-32671,2,2024,2,47,750,14018,0,0
59,32671,CBPF-MM-24-S-INGO-32671,2,2024,2,48,495,19228,0,0
59,32673,CBPF-MM-24-S-INGO-32673,2,2024,2,49,1520,17638,0,0
59,32673,CBPF-MM-24-S-INGO-32673,2,2024,1,46,33,3932,0,0
59,32678,CBPF-MM-24-S-INGO-32678,2,2024,3,47,386,1022,0,0
59,32680,CBPF-MM-24-S-INGO-32680,2,2024,1,46,5,783,0,0
59,32680,CBPF-MM-24-S-INGO-32680,2,2024,1,48,130,20345,0,0
59,32682,CBPF-MM-24-S-INGO-32682,2,2024,2,49,2419,47026,0,0
59,32682,CBPF-MM-24-S-INGO-32682,2,2024,1,46,141,20071,0,0
59,32689,CBPF-MM-24-S-NGO-32689,1,2024,2,47,2000,29171,0,0
59,32689,CBPF-MM-24-S-NGO-32689,1,2024,2,47,2000,30845,0,0
59,32689,CBPF-MM-24-S-NGO-32689,1,2024,2,45,2000,10340,0,0
59,32689,CBPF-MM-24-S-NGO-32689,1,2024,2,45,2000,8966,0,0
59,32692,CBPF-MM-24-S-INGO-32692,2,2024,1,46,180,5641,0,0
59,32692,CBPF-MM-24-S-INGO-32692,2,2024,2,46,10,998,0,0
59,32692,CBPF-MM-24-S-INGO-32692,2,2024,1,47,2488,26287,0,0
59,32692,CBPF-MM-24-S-INGO-32692,2,2024,2,48,9,1026,0,0
59,32692,CBPF-MM-24-S-INGO-32692,2,2024,1,49,3450,29972,0,0
59,32694,CBPF-MM-24-S-NGO-32694,1,2024,2,48,170,6440,110,1880
59,32694,CBPF-MM-24-S-NGO-32694,1,2024,1,49,3452,81615,388,30070
59,32694,CBPF-MM-24-S-NGO-32694,1,2024,2,49,5131,38974,5131,38974
59,32696,CBPF-MM-24-S-NGO-32696,1,2024,1,47,1763,14245,0,0
59,32696,CBPF-MM-24-S-NGO-32696,1,2024,2,46,3646,56006,0,0
59,32703,CBPF-MM-24-S-INGO-32703,2,2024,2,47,1380,30037,420,12048
59,32703,CBPF-MM-24-S-INGO-32703,2,2024,2,46,95,8120,0,0
59,32703,CBPF-MM-24-S-INGO-32703,2,2024,2,45,2000,5698,0,0
59,32703,CBPF-MM-24-S-INGO-32703,2,2024,2,45,6180,28676,721,4238
59,32720,CBPF-MM-24-S-INGO-32720,2,2024,2,49,5097,107625,0,0
59,32720,CBPF-MM-24-S-INGO-32720,2,2024,2,46,3430,52841,0,0
59,32720,CBPF-MM-24-S-INGO-32720,2,2024,2,47,9090,162159,0,0
59,32732,CBPF-MM-24-S-NGO-32732,1,2024,2,45,2000,22839,0,0
59,32744,CBPF-MM-24-S-NGO-32744,1,2024,2,49,3000,34290,0,0
59,32763,CBPF-MM-24-S-NGO-32763,1,2024,1,49,2000,20000,,
59,32783,CBPF-MM-24-S-INGO-32783,2,2024,2,49,5850,90000,0,0
59,32783,CBPF-MM-24-S-INGO-32783,2,2024,3,53,32,16410,0,0
59,32783,CBPF-MM-24-S-INGO-32783,2,2024,3,45,330,2795,0,0
59,32788,CBPF-MM-24-S-INGO-32788,2,2024,1,46,841,18985,0,0
59,32790,CBPF-MM-24-S-NGO-32790,1,2024,3,47,1075,35101,0,0
59,32790,CBPF-MM-24-S-NGO-32790,1,2024,3,45,935,18643,935,0
59,32791,CBPF-MM-24-S-INGO-32791,2,2024,3,49,3000,177000,0,0
59,32793,CBPF-MM-24-S-INGO-32793,2,2024,3,49,2000,32754,0,0
59,32794,CBPF-MM-24-S-INGO-32794,2,2024,2,51,236,9662,0,0
59,32794,CBPF-MM-24-S-INGO-32794,2,2024,2,49,4000,32752,0,0
59,32794,CBPF-MM-24-S-INGO-32794,2,2024,2,47,4000,37840,0,0
59,32798,CBPF-MM-24-S-NGO-32798,1,2024,2,47,16276,79160,0,0
59,32798,CBPF-MM-24-S-NGO-32798,1,2024,2,46,4000,92280,0,0
59,32799,CBPF-MM-24-S-INGO-32799,2,2024,2,47,7625,174236,7887,118441
59,32799,CBPF-MM-24-S-INGO-32799,2,2024,2,49,2494,81173,2553,37420
59,32800,CBPF-MM-24-S-INGO-32800,2,2024,2,48,24,6000,0,0
59,32802,CBPF-MM-24-S-INGO-32802,2,2024,2,49,12127,35196,0,0
59,32802,CBPF-MM-24-S-INGO-32802,2,2024,2,47,3900,121225,0,0
59,32802,CBPF-MM-24-S-INGO-32802,2,2024,2,47,560,45429,0,0
59,32802,CBPF-MM-24-S-INGO-32802,2,2024,2,46,300,14524,0,0
59,32802,CBPF-MM-24-S-INGO-32802,2,2024,2,45,7500,128205,0,0
59,32808,CBPF-MM-24-S-INGO-32808,2,2024,2,51,650,22500,0,0
59,32811,CBPF-MM-24-S-NGO-32811,1,2024,2,47,21396,167548,0,0
59,32817,CBPF-MM-24-S-INGO-32817,2,2024,2,48,24,6000,0,0
59,32820,CBPF-MM-24-S-INGO-32820,2,2024,2,49,1800,2400,700,0
59,32820,CBPF-MM-24-S-INGO-32820,2,2024,2,46,80,13333,0,0
59,32821,CBPF-MM-24-S-INGO-32821,2,2024,3,46,30,3000,0,0
59,32821,CBPF-MM-24-S-INGO-32821,2,2024,2,46,60,6000,2,170
59,32821,CBPF-MM-24-S-INGO-32821,2,2024,2,49,1000,11667,0,0
59,32822,CBPF-MM-24-S-NGO-32822,1,2024,3,51,300,42390,307,8365
59,32822,CBPF-MM-24-S-NGO-32822,1,2024,3,51,200,28260,205,5577
59,32822,CBPF-MM-24-S-NGO-32822,1,2024,3,48,80,1808,46,1039
59,32822,CBPF-MM-24-S-NGO-32822,1,2024,3,46,40,3392,0,0
59,32823,CBPF-MM-24-S-INGO-32823,2,2024,2,49,22500,244609,0,0
59,32824,CBPF-MM-24-S-NGO-32824,1,2024,3,48,45,6750,6,900
59,32824,CBPF-MM-24-S-NGO-32824,1,2024,2,47,310,31000,0,0
59,32826,CBPF-MM-24-S-INGO-32826,2,2024,3,46,70,7000,0,0
59,32826,CBPF-MM-24-S-INGO-32826,2,2024,3,48,36,8400,0,0
59,32826,CBPF-MM-24-S-INGO-32826,2,2024,3,51,10,1500,0,0
59,33453,CBPF-MM-24-S-INGO-33453,2,2024,2,49,3304,52864,0,0
59,33453,CBPF-MM-24-S-INGO-33453,2,2024,3,46,12,1026,0,0
59,33453,CBPF-MM-24-S-INGO-33453,2,2024,3,46,50,9263,0,0
59,33454,CBPF-MM-24-S-INGO-33454,2,2024,2,46,95,28667,0,0
59,33454,CBPF-MM-24-S-INGO-33454,2,2024,2,47,5912,69336,0,0
59,33454,CBPF-MM-24-S-INGO-33454,2,2024,2,45,14168,52358,0,0
59,33454,CBPF-MM-24-S-INGO-33454,2,2024,2,51,534,29341,0,0
59,33455,CBPF-MM-24-S-NGO-33455,1,2024,2,51,60,4276,0,0
59,33455,CBPF-MM-24-S-NGO-33455,1,2024,2,51,597,19568,0,0
59,33455,CBPF-MM-24-S-NGO-33455,1,2024,2,51,500,16389,0,0
59,33455,CBPF-MM-24-S-NGO-33455,1,2024,2,51,100,3278,0,0
59,33455,CBPF-MM-24-S-NGO-33455,1,2024,2,47,4961,24562,0,0
59,33455,CBPF-MM-24-S-NGO-33455,1,2024,2,47,20,1710,20,0
59,33455,CBPF-MM-24-S-NGO-33455,1,2024,2,46,20,1425,0,0
59,33455,CBPF-MM-24-S-NGO-33455,1,2024,2,46,40,2850,0,0
59,33455,CBPF-MM-24-S-NGO-33455,1,2024,2,46,20,1425,0,0
59,33455,CBPF-MM-24-S-NGO-33455,1,2024,2,46,100,14251,0,0
59,33455,CBPF-MM-24-S-NGO-33455,1,2024,2,46,40,2850,0,0
59,33455,CBPF-MM-24-S-NGO-33455,1,2024,2,46,638,36366,0,0
59,33455,CBPF-MM-24-S-NGO-33455,1,2024,2,46,40,2850,0,0
59,33456,CBPF-MM-24-S-INGO-33456,2,2024,1,46,141,20071,0,0
59,33456,CBPF-MM-24-S-INGO-33456,2,2024,3,49,2419,47026,0,0
59,33457,CBPF-MM-24-S-INGO-33457,2,2024,3,48,1037,42529,0,0
59,33457,CBPF-MM-24-S-INGO-33457,2,2024,2,48,540,23077,0,0
59,33457,CBPF-MM-24-S-INGO-33457,2,2024,2,46,188,4438,0,0
59,33457,CBPF-MM-24-S-INGO-33457,2,2024,3,47,16689,50064,0,0
59,33458,CBPF-MM-24-S-INGO-33458,2,2024,2,47,300,14678,0,0
59,33458,CBPF-MM-24-S-INGO-33458,2,2024,2,46,200,11338,0,0
59,33458,CBPF-MM-24-S-INGO-33458,2,2024,2,46,15,8028,0,0
59,33458,CBPF-MM-24-S-INGO-33458,2,2024,2,48,9,1188,0,0
59,33458,CBPF-MM-24-S-INGO-33458,2,2024,1,49,2250,40806,1854,34542
59,33459,CBPF-MM-24-S-NGO-33459,1,2024,2,49,7482,134567,0,0
59,33459,CBPF-MM-24-S-NGO-33459,1,2024,2,46,1352,19988,0,0
59,33459,CBPF-MM-24-S-NGO-33459,1,2024,2,47,6100,70870,0,0
59,33459,CBPF-MM-24-S-NGO-33459,1,2024,2,45,6102,46135,0,0
59,33463,CBPF-MM-24-S-INGO-33463,2,2024,3,46,35,3500,4,0
59,33463,CBPF-MM-24-S-INGO-33463,2,2024,3,51,10,1500,0,0
59,33463,CBPF-MM-24-S-INGO-33463,2,2024,3,48,36,5400,1,104
59,33464,CBPF-MM-24-S-INGO-33464,2,2024,2,49,4026,35196,0,0
59,33464,CBPF-MM-24-S-INGO-33464,2,2024,2,46,480,14524,0,0
59,33464,CBPF-MM-24-S-INGO-33464,2,2024,2,47,7170,102023,0,0
59,33464,CBPF-MM-24-S-INGO-33464,2,2024,2,47,350,38309,0,0
59,33464,CBPF-MM-24-S-INGO-33464,2,2024,2,45,6750,128205,0,0
59,34461,CBPF-MM-24-R-NGO-34461,1,2024,3,49,28955,431884,0,0
59,34461,CBPF-MM-24-R-NGO-34461,1,2024,3,48,120,12300,0,0
59,34462,CBPF-MM-24-R-NGO-34462,1,2024,2,47,3602,108060,0,0
59,34463,CBPF-MM-24-R-NGO-34463,1,2024,2,48,1105,70732,0,0
59,34463,CBPF-MM-24-R-NGO-34463,1,2024,2,47,13725,198503,0,0
59,34463,CBPF-MM-24-R-NGO-34463,1,2024,2,45,13090,144461,0,0
59,34465,CBPF-MM-24-R-INGO-34465,2,2024,3,49,2550,127500,0,0
59,34465,CBPF-MM-24-R-INGO-34465,2,2024,1,49,10460,350539,0,0
59,34472,CBPF-MM-24-R-INGO-34472,2,2024,3,49,16611,468009,0,0
59,34472,CBPF-MM-24-R-INGO-34472,2,2024,3,47,30053,124914,0,0
59,34478,CBPF-MM-24-R-INGO-34478,2,2024,3,48,2302,38576,0,0
59,34963,CBPF-MM-25-S-INGO-34963,2,2025,3,53,72,44731,0,0
59,34963,CBPF-MM-25-S-INGO-34963,2,2025,1,6375,832,78710,0,0
59,34967,CBPF-MM-25-S-NGO-34967,1,2025,1,6375,9172,156080,0,0
59,34967,CBPF-MM-25-S-NGO-34967,1,2025,2,53,300,15340,0,0
59,34967,CBPF-MM-25-S-NGO-34967,1,2025,2,47,1208,34258,0,0
59,34967,CBPF-MM-25-S-NGO-34967,1,2025,2,46,66,12430,0,0
59,34968,CBPF-MM-25-S-NGO-34968,1,2025,1,6375,612,52644,0,0
59,34972,CBPF-MM-25-S-INGO-34972,2,2025,1,6375,5187,178409,0,0
59,34973,CBPF-MM-25-S-INGO-34973,2,2025,1,6375,4620,189247,0,0
59,34974,CBPF-MM-25-S-INGO-34974,2,2025,1,6375,6880,147920,0,0
59,34974,CBPF-MM-25-S-INGO-34974,2,2025,3,48,140,8500,0,0
59,34974,CBPF-MM-25-S-INGO-34974,2,2025,2,51,2143,105435,0,0
59,34976,CBPF-MM-25-S-INGO-34976,2,2025,2,48,135,15114,0,0
59,34976,CBPF-MM-25-S-INGO-34976,2,2025,2,47,750,5974,0,0
59,34976,CBPF-MM-25-S-INGO-34976,2,2025,2,45,92,396,0,0
59,34976,CBPF-MM-25-S-INGO-34976,2,2025,1,6375,6916,241759,0,0
59,34977,CBPF-MM-25-S-INGO-34977,2,2025,1,6375,13293,544507,0,0
59,34979,CBPF-MM-25-S-NGO-34979,1,2025,2,46,680,58493,0,0
59,34979,CBPF-MM-25-S-NGO-34979,1,2025,2,48,450,32321,0,0
59,34979,CBPF-MM-25-S-NGO-34979,1,2025,2,47,5500,103367,0,0
59,34979,CBPF-MM-25-S-NGO-34979,1,2025,2,51,400,9557,0,0
59,34979,CBPF-MM-25-S-NGO-34979,1,2025,1,49,6660,114579,0,0
59,34979,CBPF-MM-25-S-NGO-34979,1,2025,2,49,9650,69190,0,0
59,34980,CBPF-MM-25-S-NGO-34980,1,2025,2,47,4311,24568,0,0
59,34980,CBPF-MM-25-S-NGO-34980,1,2025,2,47,4311,33781,0,0
59,34980,CBPF-MM-25-S-NGO-34980,1,2025,2,47,2064,57346,0,0
59,34980,CBPF-MM-25-S-NGO-34980,1,2025,2,53,60,1610,0,0
59,34980,CBPF-MM-25-S-NGO-34980,1,2025,2,53,690,14607,0,0
59,34980,CBPF-MM-25-S-NGO-34980,1,2025,2,53,985,4779,0,0
59,34980,CBPF-MM-25-S-NGO-34980,1,2025,2,53,60,9032,0,0
